timestamp,avg_speed,cam.preset,avg_speed_bus
2021-12-10 00:20:00,0.0,4.0,
2021-12-10 00:25:00,,,
2021-12-10 00:30:00,0.0,4.0,
2021-12-10 00:35:00,,,
2021-12-10 00:40:00,,,
2021-12-10 00:45:00,,,
2021-12-10 00:50:00,,,
2021-12-10 00:55:00,,,
2021-12-10 01:00:00,,,
2021-12-10 01:05:00,,,
2021-12-10 01:10:00,,,
2021-12-10 01:15:00,,,
2021-12-10 01:20:00,,,
2021-12-10 01:25:00,,,
2021-12-10 01:30:00,,,
2021-12-10 01:35:00,,,
2021-12-10 01:40:00,,,
2021-12-10 01:45:00,,,
2021-12-10 01:50:00,,,
2021-12-10 01:55:00,,,
2021-12-10 02:00:00,,,22.799998601277668
2021-12-10 02:05:00,,,
2021-12-10 02:10:00,,,
2021-12-10 02:15:00,,,
2021-12-10 02:20:00,,,28.799999237060547
2021-12-10 02:25:00,,,
2021-12-10 02:30:00,,,
2021-12-10 02:35:00,,,
2021-12-10 02:40:00,0.0,4.0,
2021-12-10 02:45:00,,,
2021-12-10 02:50:00,,,32.39999771118164
2021-12-10 02:55:00,,,
2021-12-10 03:00:00,,,
2021-12-10 03:05:00,,,36.0
2021-12-10 03:10:00,,,
2021-12-10 03:15:00,,,28.799999237060547
2021-12-10 03:20:00,,,
2021-12-10 03:25:00,,,
2021-12-10 03:30:00,,,36.0
2021-12-10 03:35:00,,,
2021-12-10 03:40:00,,,
2021-12-10 03:45:00,,,
2021-12-10 03:50:00,,,36.0
2021-12-10 03:55:00,,,
2021-12-10 04:00:00,,,21.599999109903973
2021-12-10 04:05:00,,,
2021-12-10 04:10:00,6.0,4.0,
2021-12-10 04:15:00,0.0,4.0,
2021-12-10 04:20:00,0.0,4.0,28.799999237060547
2021-12-10 04:25:00,0.0,4.0,
2021-12-10 04:30:00,22.0,4.0,
2021-12-10 04:35:00,,,7.199999809265137
2021-12-10 04:40:00,,,10.799999237060549
2021-12-10 04:45:00,0.0,4.0,28.799999237060547
2021-12-10 04:50:00,,,0.0
2021-12-10 04:55:00,25.0,4.0,8.399999618530273
2021-12-10 05:00:00,16.0,4.0,5.039999961853027
2021-12-10 05:05:00,0.0,4.0,
2021-12-10 05:10:00,15.5,4.0,8.099999785423279
2021-12-10 05:15:00,0.0,4.0,
2021-12-10 05:20:00,,,19.439999389648438
2021-12-10 05:25:00,0.0,4.0,
2021-12-10 05:30:00,2.0,4.0,
2021-12-10 05:35:00,0.0,4.0,21.59999918937683
2021-12-10 05:40:00,,,
2021-12-10 05:45:00,27.5,4.0,28.799999237060547
2021-12-10 05:50:00,26.5,4.0,
2021-12-10 05:55:00,33.0,4.0,
2021-12-10 06:00:00,3.0,4.0,25.19999885559082
2021-12-10 06:05:00,21.0,4.0,25.19999885559082
2021-12-10 06:10:00,12.0,4.0,28.799999237060547
2021-12-10 06:15:00,27.0,4.0,
