timestamp,avg_speed,cam.preset,avg_speed_bus
2021-12-10 00:20:00,15.0,1.0,
2021-12-10 00:25:00,24.0,1.0,
2021-12-10 00:30:00,,,
2021-12-10 00:35:00,,,
2021-12-10 00:40:00,,,
2021-12-10 00:45:00,46.0,1.0,
2021-12-10 00:50:00,9.0,1.0,
2021-12-10 00:55:00,,,
2021-12-10 01:00:00,,,
2021-12-10 01:05:00,,,
2021-12-10 01:10:00,,,
2021-12-10 01:15:00,,,
2021-12-10 01:20:00,,,
2021-12-10 01:25:00,,,
2021-12-10 01:30:00,60.0,1.0,
2021-12-10 01:35:00,,,
2021-12-10 01:40:00,,,
2021-12-10 01:45:00,,,
2021-12-10 01:50:00,,,
2021-12-10 01:55:00,,,
2021-12-10 02:00:00,,,
2021-12-10 02:05:00,8.0,1.0,
2021-12-10 02:10:00,,,
2021-12-10 02:15:00,,,
2021-12-10 02:20:00,,,
2021-12-10 02:25:00,,,
2021-12-10 02:30:00,,,
2021-12-10 02:35:00,,,
2021-12-10 02:40:00,,,
2021-12-10 02:45:00,,,
2021-12-10 02:50:00,,,
2021-12-10 02:55:00,,,
2021-12-10 03:00:00,31.0,1.0,
2021-12-10 03:05:00,,,
2021-12-10 03:10:00,0.0,1.0,
2021-12-10 03:15:00,36.0,1.0,
2021-12-10 03:20:00,17.5,1.0,
2021-12-10 03:25:00,,,
2021-12-10 03:30:00,,,
2021-12-10 03:35:00,,,
2021-12-10 03:40:00,21.0,1.0,
2021-12-10 03:45:00,0.0,1.0,
2021-12-10 03:50:00,,,
2021-12-10 03:55:00,23.0,1.0,
2021-12-10 04:00:00,,,
2021-12-10 04:05:00,,,
2021-12-10 04:10:00,0.0,1.0,
2021-12-10 04:15:00,30.0,1.0,10.799999237060549
2021-12-10 04:20:00,,,
2021-12-10 04:25:00,30.0,1.0,
2021-12-10 04:30:00,14.0,1.0,
2021-12-10 04:35:00,21.5,1.0,39.59999847412109
2021-12-10 04:40:00,33.5,1.0,
2021-12-10 04:45:00,19.0,1.0,36.0
2021-12-10 04:50:00,57.0,1.0,32.39999771118164
2021-12-10 04:55:00,11.5,1.0,7.199999809265137
2021-12-10 05:00:00,28.25,1.0,21.599998474121094
2021-12-10 05:05:00,28.0,1.0,
2021-12-10 05:10:00,62.0,1.0,23.399999618530273
2021-12-10 05:15:00,31.5,1.0,
2021-12-10 05:20:00,28.5,1.0,14.399999618530273
2021-12-10 05:25:00,14.5,1.0,
2021-12-10 05:30:00,29.0,1.0,39.59999847412109
2021-12-10 05:35:00,46.5,1.0,0.0
2021-12-10 05:40:00,37.25,1.0,46.79999923706055
2021-12-10 05:45:00,40.75,1.0,36.0
2021-12-10 05:50:00,13.75,1.0,
2021-12-10 05:55:00,9.0,1.0,18.0
2021-12-10 06:00:00,28.5,1.0,
2021-12-10 06:05:00,20.5,1.0,
2021-12-10 06:10:00,11.5,1.0,0.0
2021-12-10 06:15:00,13.0,1.0,
2021-12-10 06:20:00,20.25,1.0,
2021-12-10 06:25:00,25.25,1.0,
2021-12-10 06:30:00,5.0,1.0,
2021-12-10 06:35:00,22.75,1.0,
2021-12-10 06:40:00,3.5,1.0,
2021-12-10 06:45:00,8.0,1.0,
2021-12-10 06:50:00,0.0,1.0,
2021-12-10 06:55:00,0.0,1.0,
2021-12-10 07:00:00,38.0,1.0,
2021-12-10 07:05:00,15.5,1.0,
2021-12-10 07:10:00,51.0,1.0,
2021-12-10 07:15:00,0.0,1.0,
2021-12-10 07:20:00,1.5,1.0,
2021-12-10 07:25:00,,,
2021-12-10 07:30:00,0.5,1.0,
2021-12-10 07:35:00,20.0,1.0,
2021-12-10 07:40:00,49.25,1.0,
2021-12-10 07:45:00,20.0,1.0,
2021-12-10 07:50:00,17.5,1.0,
2021-12-10 07:55:00,7.5,1.0,
2021-12-10 08:00:00,37.0,1.0,
2021-12-10 08:05:00,39.75,1.0,
2021-12-10 08:10:00,26.0,1.0,
2021-12-10 08:15:00,9.0,1.0,
2021-12-10 08:20:00,0.0,1.0,
2021-12-10 08:25:00,16.25,1.0,
2021-12-10 08:30:00,6.0,1.0,
2021-12-10 08:35:00,38.25,1.0,
2021-12-10 08:40:00,21.5,1.0,
2021-12-10 08:45:00,2.5,1.0,
2021-12-10 08:50:00,27.5,1.0,
2021-12-10 08:55:00,21.5,1.0,
2021-12-10 09:00:00,47.5,1.0,
2021-12-10 09:05:00,18.0,1.0,
2021-12-10 09:10:00,8.25,1.0,
2021-12-10 09:15:00,7.0,1.0,
2021-12-10 09:20:00,29.25,1.0,
2021-12-10 09:25:00,0.0,1.0,
2021-12-10 09:30:00,12.0,1.0,
2021-12-10 09:35:00,18.0,1.0,
2021-12-10 09:40:00,5.5,1.0,
2021-12-10 09:45:00,0.0,1.0,
2021-12-10 09:50:00,11.0,1.0,
2021-12-10 09:55:00,23.0,1.0,
2021-12-10 10:00:00,21.5,1.0,
2021-12-10 10:05:00,13.0,1.0,
2021-12-10 10:10:00,33.25,1.0,
2021-12-10 10:15:00,30.0,1.0,
2021-12-10 10:20:00,28.5,1.0,
2021-12-10 10:25:00,24.5,1.0,
2021-12-10 10:30:00,1.0,1.0,
2021-12-10 10:35:00,0.0,1.0,
2021-12-10 10:40:00,3.5,1.0,
2021-12-10 10:45:00,6.0,1.0,
2021-12-10 10:50:00,11.5,1.0,
2021-12-10 10:55:00,19.25,1.0,
2021-12-10 11:00:00,30.0,1.0,
2021-12-10 11:05:00,17.0,1.0,
2021-12-10 11:10:00,31.5,1.0,
2021-12-10 11:15:00,1.5,1.0,
2021-12-10 11:20:00,36.5,1.0,
2021-12-10 11:25:00,26.25,1.0,
2021-12-10 11:30:00,22.0,1.0,
2021-12-10 11:35:00,0.0,1.0,
2021-12-10 11:40:00,2.5,1.0,
2021-12-10 11:45:00,36.5,1.0,
2021-12-10 11:50:00,13.75,1.0,
2021-12-10 11:55:00,0.5,1.0,
2021-12-10 12:00:00,19.5,1.0,
2021-12-10 12:05:00,,,
2021-12-10 12:10:00,28.0,1.0,
2021-12-10 12:15:00,2.5,1.0,
2021-12-10 12:20:00,18.25,1.0,
2021-12-10 12:25:00,21.0,1.0,
2021-12-10 12:30:00,49.0,1.0,
2021-12-10 12:35:00,20.0,1.0,
2021-12-10 12:40:00,19.0,1.0,
2021-12-10 12:45:00,14.0,1.0,
2021-12-10 12:50:00,17.5,1.0,
2021-12-10 12:55:00,20.0,1.0,
2021-12-10 13:00:00,9.0,1.0,
2021-12-10 13:05:00,12.5,1.0,
2021-12-10 13:10:00,0.0,1.0,
2021-12-10 13:15:00,22.0,1.0,
2021-12-10 13:20:00,21.0,1.0,
2021-12-10 13:25:00,8.0,1.0,
2021-12-10 13:30:00,15.5,1.0,
2021-12-10 13:35:00,30.0,1.0,
2021-12-10 13:40:00,23.25,1.0,
2021-12-10 13:45:00,5.5,1.0,
2021-12-10 13:50:00,8.5,1.0,
2021-12-10 13:55:00,12.0,1.0,
2021-12-10 14:00:00,9.5,1.0,
2021-12-10 14:05:00,10.5,1.0,
2021-12-10 14:10:00,42.0,1.0,
2021-12-10 14:15:00,12.0,1.0,
2021-12-10 14:20:00,8.5,1.0,
2021-12-10 14:25:00,41.0,1.0,
2021-12-10 14:30:00,15.5,1.0,
2021-12-10 14:35:00,18.25,1.0,
2021-12-10 14:40:00,18.75,1.0,
2021-12-10 14:45:00,12.5,1.0,
2021-12-10 14:50:00,23.5,1.0,
2021-12-10 14:55:00,11.0,1.0,
2021-12-10 15:00:00,6.0,1.0,
2021-12-10 15:05:00,0.5,1.0,
2021-12-10 15:10:00,40.0,1.0,
2021-12-10 15:15:00,10.5,1.0,
2021-12-10 15:20:00,23.0,1.0,
2021-12-10 15:25:00,46.0,1.0,
2021-12-10 15:30:00,24.75,1.0,
2021-12-10 15:35:00,4.0,1.0,
2021-12-10 15:40:00,13.5,1.0,
2021-12-10 15:45:00,13.0,1.0,
2021-12-10 15:50:00,27.0,1.0,
2021-12-10 15:55:00,49.0,1.0,
2021-12-10 16:00:00,1.0,1.0,
2021-12-10 16:05:00,7.25,1.0,
2021-12-10 16:10:00,9.0,1.0,
2021-12-10 16:15:00,25.0,1.0,
2021-12-10 16:20:00,18.75,1.0,
2021-12-10 16:25:00,21.0,1.0,
2021-12-10 16:30:00,0.0,1.0,
2021-12-10 16:35:00,19.0,1.0,
2021-12-10 16:40:00,11.0,1.0,
2021-12-10 16:45:00,38.0,1.0,
2021-12-10 16:50:00,15.0,1.0,
2021-12-10 16:55:00,10.5,1.0,
2021-12-10 17:00:00,22.0,1.0,
2021-12-10 17:05:00,49.0,1.0,
2021-12-10 17:10:00,10.0,1.0,
2021-12-10 17:15:00,6.5,1.0,
2021-12-10 17:20:00,28.25,1.0,
2021-12-10 17:25:00,26.5,1.0,
2021-12-10 17:30:00,,,
2021-12-10 17:35:00,28.0,1.0,
2021-12-10 17:40:00,18.0,1.0,
2021-12-10 17:45:00,1.0,1.0,
2021-12-10 17:50:00,26.0,1.0,
2021-12-10 17:55:00,27.25,1.0,
2021-12-10 18:00:00,0.0,1.0,
2021-12-10 18:05:00,0.0,1.0,
2021-12-10 18:10:00,0.0,1.0,
2021-12-10 18:15:00,47.0,1.0,
2021-12-10 18:20:00,1.5,1.0,
2021-12-10 18:25:00,0.0,1.0,
2021-12-10 18:30:00,18.0,1.0,
2021-12-10 18:35:00,32.0,1.0,
2021-12-10 18:40:00,0.0,1.0,
2021-12-10 18:45:00,4.5,1.0,
2021-12-10 18:50:00,34.0,1.0,
2021-12-10 18:55:00,0.0,1.0,
2021-12-10 19:00:00,10.0,1.0,
2021-12-10 19:05:00,26.5,1.0,
2021-12-10 19:10:00,5.0,1.0,
2021-12-10 19:15:00,33.5,1.0,
2021-12-10 19:20:00,0.0,1.0,
2021-12-10 19:25:00,45.5,1.0,
2021-12-10 19:30:00,,,
2021-12-10 19:35:00,40.0,1.0,
2021-12-10 19:40:00,23.0,1.0,
2021-12-10 19:45:00,0.0,1.0,
2021-12-10 19:50:00,,,
2021-12-10 19:55:00,,,
2021-12-10 20:00:00,9.5,1.0,
2021-12-10 20:05:00,47.5,1.0,
2021-12-10 20:10:00,27.5,1.0,
2021-12-10 20:15:00,0.0,1.0,
2021-12-10 20:20:00,11.5,1.0,
2021-12-10 20:25:00,29.0,1.0,
2021-12-10 20:30:00,26.5,1.0,
2021-12-10 20:35:00,40.0,1.0,
2021-12-10 20:40:00,39.0,1.0,
2021-12-10 20:45:00,3.0,1.0,
2021-12-10 20:50:00,26.5,1.0,
2021-12-10 20:55:00,,,
2021-12-10 21:00:00,0.0,1.0,
2021-12-10 21:05:00,,,
2021-12-10 21:10:00,2.0,1.0,
2021-12-10 21:15:00,33.0,1.0,
2021-12-10 21:20:00,6.0,1.0,
2021-12-10 21:25:00,8.0,1.0,
2021-12-10 21:30:00,25.0,1.0,
2021-12-10 21:35:00,8.0,1.0,
2021-12-10 21:40:00,0.0,1.0,
2021-12-10 21:45:00,21.0,1.0,
2021-12-10 21:50:00,4.5,1.0,
2021-12-10 21:55:00,0.0,1.0,
2021-12-10 22:00:00,48.0,1.0,
2021-12-10 22:05:00,,,
2021-12-10 22:10:00,9.0,1.0,
2021-12-10 22:15:00,,,
2021-12-10 22:20:00,14.0,1.0,
2021-12-10 22:25:00,18.0,1.0,
2021-12-10 22:30:00,,,
2021-12-10 22:35:00,0.0,1.0,
2021-12-10 22:40:00,0.0,1.0,
2021-12-10 22:45:00,,,
2021-12-10 22:50:00,,,
2021-12-10 22:55:00,,,
2021-12-10 23:00:00,5.0,1.0,
2021-12-10 23:05:00,,,
2021-12-10 23:10:00,0.0,1.0,
2021-12-10 23:15:00,,,
2021-12-10 23:20:00,27.5,1.0,
2021-12-10 23:25:00,20.0,1.0,
2021-12-10 23:30:00,,,
2021-12-10 23:35:00,0.0,1.0,
2021-12-10 23:40:00,13.0,1.0,
2021-12-10 23:45:00,,,
2021-12-10 23:50:00,,,
2021-12-10 23:55:00,0.0,1.0,
