timestamp,avg_speed,cam.preset,avg_speed_bus
2021-12-10 05:20:00,65.0,4.0,
2021-12-10 05:25:00,10.0,4.0,5.399999618530274
2021-12-10 05:30:00,45.0,4.0,1.9199999491373698
2021-12-10 05:35:00,75.5,4.0,0.0
2021-12-10 05:40:00,22.0,4.0,
2021-12-10 05:45:00,100.0,4.0,
2021-12-10 05:50:00,,,
2021-12-10 05:55:00,16.0,4.0,
2021-12-10 06:00:00,1.0,4.0,
2021-12-10 06:05:00,29.0,4.0,32.39999771118164
2021-12-10 06:10:00,23.0,4.0,
2021-12-10 06:15:00,59.0,4.0,
2021-12-10 06:20:00,57.0,4.0,
2021-12-10 06:25:00,46.0,4.0,
2021-12-10 06:30:00,6.833333333333333,4.0,
2021-12-10 06:35:00,58.0,4.0,
2021-12-10 06:40:00,0.0,4.0,
2021-12-10 06:45:00,41.0,4.0,
2021-12-10 06:50:00,39.0,4.0,
2021-12-10 06:55:00,60.0,4.0,
2021-12-10 07:00:00,77.0,4.0,
2021-12-10 07:05:00,18.333333333333332,4.0,
2021-12-10 07:10:00,,,
2021-12-10 07:15:00,0.0,4.0,
2021-12-10 07:20:00,,,
2021-12-10 07:25:00,24.0,4.0,
2021-12-10 07:30:00,42.0,4.0,
2021-12-10 07:35:00,47.0,4.0,
2021-12-10 07:40:00,25.0,4.0,
2021-12-10 07:45:00,,,
2021-12-10 07:50:00,,,
2021-12-10 07:55:00,16.0,4.0,
2021-12-10 08:00:00,52.0,4.0,
2021-12-10 08:05:00,18.0,4.0,
2021-12-10 08:10:00,36.0,4.0,
2021-12-10 08:15:00,36.666666666666664,4.0,
2021-12-10 08:20:00,12.0,4.0,
2021-12-10 08:25:00,11.5,4.0,
2021-12-10 08:30:00,14.0,4.0,
2021-12-10 08:35:00,54.0,4.0,
2021-12-10 08:40:00,48.0,4.0,
2021-12-10 08:45:00,40.25,4.0,
2021-12-10 08:50:00,78.0,4.0,
2021-12-10 08:55:00,43.0,4.0,
2021-12-10 09:00:00,30.5,4.0,
2021-12-10 09:05:00,21.5,4.0,
2021-12-10 09:10:00,22.0,4.0,
2021-12-10 09:15:00,29.25,4.0,
2021-12-10 09:20:00,,,
2021-12-10 09:25:00,39.5,4.0,
2021-12-10 09:30:00,,,
2021-12-10 09:35:00,7.5,4.0,
2021-12-10 09:40:00,44.0,4.0,
2021-12-10 09:45:00,5.333333333333333,4.0,
2021-12-10 09:50:00,,,
2021-12-10 09:55:00,46.0,4.0,
2021-12-10 10:00:00,,,
2021-12-10 10:05:00,20.0,4.0,
2021-12-10 10:10:00,37.25,4.0,
2021-12-10 10:15:00,11.5,4.0,
2021-12-10 10:20:00,,,
2021-12-10 10:25:00,66.0,4.0,
2021-12-10 10:30:00,17.5,4.0,
2021-12-10 10:35:00,25.0,4.0,
2021-12-10 10:40:00,56.0,4.0,
2021-12-10 10:45:00,,,
2021-12-10 10:50:00,,,
2021-12-10 10:55:00,,,
2021-12-10 11:00:00,3.0,4.0,
2021-12-10 11:05:00,,,
2021-12-10 11:10:00,,,
2021-12-10 11:15:00,,,
2021-12-10 11:20:00,,,
2021-12-10 11:25:00,,,
2021-12-10 11:30:00,,,
2021-12-10 11:35:00,,,
2021-12-10 11:40:00,,,
2021-12-10 11:45:00,,,
2021-12-10 11:50:00,,,
2021-12-10 11:55:00,,,
2021-12-10 12:00:00,,,
2021-12-10 12:05:00,,,
2021-12-10 12:10:00,,,
2021-12-10 12:15:00,,,
2021-12-10 12:20:00,,,
2021-12-10 12:25:00,,,
2021-12-10 12:30:00,,,
2021-12-10 12:35:00,,,
2021-12-10 12:40:00,,,
2021-12-10 12:45:00,,,
2021-12-10 12:50:00,,,
2021-12-10 12:55:00,,,
2021-12-10 13:00:00,,,
2021-12-10 13:05:00,,,
2021-12-10 13:10:00,,,
2021-12-10 13:15:00,,,
2021-12-10 13:20:00,,,
2021-12-10 13:25:00,,,
2021-12-10 13:30:00,0.0,4.0,
2021-12-10 13:35:00,,,
2021-12-10 13:40:00,,,
2021-12-10 13:45:00,,,
2021-12-10 13:50:00,,,
2021-12-10 13:55:00,,,
2021-12-10 14:00:00,,,
2021-12-10 14:05:00,,,
2021-12-10 14:10:00,,,
2021-12-10 14:15:00,,,
2021-12-10 14:20:00,,,
2021-12-10 14:25:00,,,
2021-12-10 14:30:00,,,
2021-12-10 14:35:00,,,
2021-12-10 14:40:00,32.0,4.0,
2021-12-10 14:45:00,,,
2021-12-10 14:50:00,,,
2021-12-10 14:55:00,39.0,4.0,
2021-12-10 15:00:00,39.0,4.0,
2021-12-10 15:05:00,6.0,4.0,
2021-12-10 15:10:00,12.5,4.0,
2021-12-10 15:15:00,24.666666666666668,4.0,
2021-12-10 15:20:00,63.0,4.0,
2021-12-10 15:25:00,43.0,4.0,
2021-12-10 15:30:00,13.0,4.0,
2021-12-10 15:35:00,13.444444444444445,4.0,
2021-12-10 15:40:00,26.0,4.0,
2021-12-10 15:45:00,28.0,4.0,
2021-12-10 15:50:00,37.0,4.0,
2021-12-10 15:55:00,50.0,4.0,
2021-12-10 16:00:00,,,
2021-12-10 16:05:00,15.0,4.0,
2021-12-10 16:10:00,11.0,4.0,
2021-12-10 16:15:00,27.666666666666668,4.0,
2021-12-10 16:20:00,22.0,4.0,
2021-12-10 16:25:00,36.333333333333336,4.0,
2021-12-10 16:30:00,62.0,4.0,
2021-12-10 16:35:00,17.0,4.0,
2021-12-10 16:40:00,37.0,4.0,
2021-12-10 16:45:00,46.666666666666664,4.0,
2021-12-10 16:50:00,48.0,4.0,
2021-12-10 16:55:00,0.0,4.0,
2021-12-10 17:00:00,31.0,4.0,
2021-12-10 17:05:00,67.0,4.0,
2021-12-10 17:10:00,49.0,4.0,
2021-12-10 17:15:00,34.5,4.0,
2021-12-10 17:20:00,6.0,4.0,
2021-12-10 17:25:00,25.5,4.0,
2021-12-10 17:30:00,37.333333333333336,4.0,
2021-12-10 17:35:00,51.0,4.0,
2021-12-10 17:40:00,36.0,4.0,
2021-12-10 17:45:00,41.0,4.0,
2021-12-10 17:50:00,30.666666666666668,4.0,
2021-12-10 17:55:00,,,
2021-12-10 18:00:00,0.0,4.0,
2021-12-10 18:05:00,42.0,4.0,
2021-12-10 18:10:00,41.0,4.0,
2021-12-10 18:15:00,19.0,4.0,
2021-12-10 18:20:00,35.0,4.0,
2021-12-10 18:25:00,33.25,4.0,
2021-12-10 18:30:00,18.5,4.0,
2021-12-10 18:35:00,41.0,4.0,
2021-12-10 18:40:00,45.0,4.0,
2021-12-10 18:45:00,27.0,4.0,
2021-12-10 18:50:00,44.0,4.0,
2021-12-10 18:55:00,,,
2021-12-10 19:00:00,22.5,4.0,
2021-12-10 19:05:00,,,
2021-12-10 19:10:00,19.5,4.0,
2021-12-10 19:15:00,33.5,4.0,
2021-12-10 19:20:00,42.0,4.0,
2021-12-10 19:25:00,25.5,4.0,
2021-12-10 19:30:00,47.0,4.0,
2021-12-10 19:35:00,0.0,4.0,
2021-12-10 19:40:00,112.0,4.0,
2021-12-10 19:45:00,11.75,4.0,
2021-12-10 19:50:00,35.5,4.0,
2021-12-10 19:55:00,39.5,4.0,
2021-12-10 20:00:00,40.5,4.0,
2021-12-10 20:05:00,50.0,4.0,
2021-12-10 20:10:00,53.0,4.0,
2021-12-10 20:15:00,58.0,4.0,
2021-12-10 20:20:00,,,
2021-12-10 20:25:00,45.0,4.0,
2021-12-10 20:30:00,41.0,4.0,
2021-12-10 20:35:00,,,
2021-12-10 20:40:00,26.25,4.0,
2021-12-10 20:45:00,29.0,4.0,
2021-12-10 20:50:00,33.0,4.0,
2021-12-10 20:55:00,78.0,4.0,
2021-12-10 21:00:00,34.5,4.0,
2021-12-10 21:05:00,26.0,4.0,
2021-12-10 21:10:00,51.333333333333336,4.0,
2021-12-10 21:15:00,0.0,4.0,
2021-12-10 21:20:00,34.666666666666664,4.0,
2021-12-10 21:25:00,27.0,4.0,
2021-12-10 21:30:00,24.0,4.0,
2021-12-10 21:35:00,0.0,4.0,
2021-12-10 21:40:00,23.5,4.0,
2021-12-10 21:45:00,0.0,4.0,
2021-12-10 21:50:00,37.0,4.0,
2021-12-10 21:55:00,,,
2021-12-10 22:00:00,40.0,4.0,
2021-12-10 22:05:00,28.0,4.0,
2021-12-10 22:10:00,,,
2021-12-10 22:15:00,,,
2021-12-10 22:20:00,65.0,4.0,
2021-12-10 22:25:00,,,
2021-12-10 22:30:00,40.0,4.0,
2021-12-10 22:35:00,14.0,4.0,
2021-12-10 22:40:00,19.0,4.0,
2021-12-10 22:45:00,,,
2021-12-10 22:50:00,,,
2021-12-10 22:55:00,12.0,4.0,
2021-12-10 23:00:00,0.0,4.0,
2021-12-10 23:05:00,,,
2021-12-10 23:10:00,,,
2021-12-10 23:15:00,,,
2021-12-10 23:20:00,10.0,4.0,
2021-12-10 23:25:00,,,
2021-12-10 23:30:00,28.0,4.0,
2021-12-10 23:35:00,,,
2021-12-10 23:40:00,30.0,4.0,
2021-12-10 23:45:00,,,
2021-12-10 23:50:00,0.0,4.0,
